"Step","env_name: myoLegRoughTerrainT2Apca0-v0 - rollout/ep_rew_mean","env_name: myoLegRoughTerrainT2Apca0-v0 - rollout/ep_rew_mean__MIN","env_name: myoLegRoughTerrainT2Apca0-v0 - rollout/ep_rew_mean__MAX","env_name: myoLegRoughTerrainT2Apca-v0 - rollout/ep_rew_mean","env_name: myoLegRoughTerrainT2Apca-v0 - rollout/ep_rew_mean__MIN","env_name: myoLegRoughTerrainT2Apca-v0 - rollout/ep_rew_mean__MAX"
"4405","1224.2119666666665","1190.909","1267.5599","1213.9169","1197.35","1230.4838"
"4418","1234.7798999999998","1189.4945","1279.2189","1222.46665","1217.3032","1227.6301"
"4431","1268.5929666666668","1248.9706","1294.1564","1257.8052","1214.0884","1301.522"
"4444","1248.8812666666665","1190.8475","1318.2499","1242.1392","1239.0874","1245.191"
"4457","1255.4030333333333","1208.6522","1318.1046","1246.6457500000001","1232.6868","1260.6047"
"4470","1252.7775666666666","1210.2404","1301.3593","1238.71245","1232.49","1244.9349"
"4483","1252.3558666666668","1191.3785","1328.6178","1233.7282","1220.5741","1246.8823"
"4496","1246.6229333333333","1191.4731","1322.272","1227.6460499999998","1224.001","1231.2911"
"4509","1248.1442","1219.2131","1304.7177","1255.5434500000001","1242.4104","1268.6765"
"4522","1263.4218","1221.6715","1331.1808","1260.5707","1260.2332","1260.9082"
"4535","1266.8486333333333","1185.4497","1335.5874","1248.9169","1246.9558","1250.878"
"4548","1249.3150333333333","1203.975","1323.7583","1248.4672","1236.8798","1260.0546"
"4561","1265.9086","1209.702","1323.5679","1244.4765","1237.4674","1251.4856"
"4574","1266.7297333333333","1201.8336","1359.7355","1253.7246","1242.3468","1265.1024"
"4587","1290.5454333333334","1243.5284","1362.92","1255.3763","1252.6449","1258.1077"
"4600","1283.2928","1198.4479","1360.038","1244.4321","1242.877","1245.9872"
"4613","1259.0428666666667","1193.2979","1333.9928","1271.0353","1261.607","1280.4636"
"4626","1295.4138","1243.3921","1356.1812","1272.8989000000001","1254.9454","1290.8524"
"4639","1283.9174333333333","1217.3257","1366.5072","1260.4263","1241.8951","1278.9575"
"4652","1286.5925333333332","1224.9658","1374.0623","1272.63115","1270.5873","1274.675"
"4665","1297.8213333333333","1239.545","1379.1428","1269.7912999999999","1259.7548","1279.8278"
"4678","1276.6190333333334","1206.0754","1335.4902","1258.1356500000002","1252.0251","1264.2462"
"4691","1283.7100666666668","1267.837","1305.813","1269.51495","1265.6444","1273.3855"
"4704","1294.4249","1253.8536","1361.5178","1268.23415","1257.7693","1278.699"
"4717","1306.1306666666667","1252.2437","1412.692","1274.0801999999999","1251.843","1296.3174"
"4730","1310.8337666666666","1260.1941","1378.3772","1300.4339","1298.3711","1302.4967"
"4743","1292.4871999999998","1229.5975","1363.0874","1241.6715","1226.0576","1257.2854"
"4756","1312.9178","1256.9037","1364.7395","1279.8096500000001","1276.4724","1283.1469"
"4769","1320.0828000000001","1248.2253","1427.1348","1277.0815499999999","1270.8319","1283.3312"
"4782","1293.2628333333332","1256.1696","1359.2638","1285.1994","1271.634","1298.7648"
"4795","1288.6682666666666","1241.9965","1355.4916","1282.7975000000001","1279.1898","1286.4052"
"4808","1301.9855333333333","1236.195","1369.9318","1279.53515","1258.5321","1300.5382"
"4821","1302.4200666666666","1234.946","1368.902","1274.78975","1269.72","1279.8595"
"4834","1306.0415666666668","1221.6887","1414.4373","1267.6264999999999","1255.8604","1279.3926"
"4847","1312.3499333333336","1279.4253","1353.284","1286.1592500000002","1276.6465","1295.672"
"4860","1319.0428666666667","1283.1277","1386.6781","1289.52545","1276.9929","1302.058"
"4873","1301.0160333333333","1257.7141","1387.0443","1300.6521","1298.0776","1303.2266"
"4886","1321.5857333333333","1263.7965","1387.8685","1301.5246499999998","1297.1704","1305.8789"
"4899","1330.2792666666667","1241.4006","1410.6003","1294.9739","1285.6073","1304.3405"
"4912","1337.4912000000002","1266.4553","1399.4363","1290.51885","1287.3717","1293.666"
"4925","1320.6513666666667","1242.0887","1413.7664","1306.0196","1270.5393","1341.4999"
"4938","1325.7675666666667","1245.712","1420.9911","1310.2204","1307.9116","1312.5292"
"4951","1338.5778","1264.7986","1438.3408","1314.5331","1306.04","1323.0262"
"4964","1346.1426333333334","1276.8494","1417.6085","1315.82645","1310.285","1321.3679"
"4977","1324.3865666666668","1271.5223","1397.8402","1299.5940500000002","1299.1096","1300.0785"
"4990","1312.3281333333334","1230.6552","1383.1178","1306.42825","1299.5569","1313.2996"
"5003","1295.8273333333334","1223.7421","1371.9132","1289.03215","1272.8302","1305.2341"
"5016","1334.2064666666665","1257.7096","1409.9447","1315.4944999999998","1309.1671","1321.8219"
"5029","1343.1418333333334","1302.0278","1415.473","1319.3337999999999","1293.2137","1345.4539"
"5042","1341.0149","1279.4069","1404.7657","1348.0729999999999","1338.1696","1357.9764"
"5055","1328.3388666666667","1276.1078","1384.848","1320.02955","1317.0908","1322.9683"
"5068","1349.4084666666668","1312.1182","1415.3711","1326.86575","1307.2225","1346.509"
"5081","1347.9153666666668","1293.4879","1407.491","1339.48065","1320.187","1358.7743"
"5094","1351.128","1300.735","1433.1292","1353.30465","1350.4894","1356.1199"
"5107","1329.9119333333333","1243.0103","1439.59","1305.8535000000002","1303.0226","1308.6844"
"5120","1355.9472333333333","1285.3962","1433.7233","1333.62405","1322.5541","1344.694"
"5133","1346.3140666666668","1296.4695","1430.6946","1317.72455","1310.501","1324.9481"
"5146","1362.3074","1290.3824","1456.8934","1344.43915","1332.5394","1356.3389"
"5159","1358.2663999999997","1276.7422","1451.9825","1333.4663999999998","1329.3654","1337.5674"
"5172","1344.9358","1290.0607","1419.5183","1344.2455","1338.1606","1350.3304"
"5185","1370.7188333333334","1315.751","1439.131","1344.788","1330.0621","1359.5139"
"5198","1365.4368000000002","1295.8362","1473.5406","1306.9004","1304.47","1309.3308"
"5211","1365.695","1303.544","1481.6377","1345.27645","1342.8945","1347.6584"
"5224","1351.0416666666667","1301.4346","1414.4863","1359.2302","1345.0808","1373.3796"
"5237","1357.3810999999998","1275.9493","1467.5175","1331.6188","1323.3328","1339.9048"
"5250","1367.8122333333333","1307.3528","1448.5424","1321.0090500000001","1316.3488","1325.6693"
"5263","1371.153266666667","1338.493","1429.9088","1332.65345","1331.704","1333.6029"
"5276","1379.5819333333332","1306.7468","1480.3225","1372.9822","1372.8451","1373.1193"
"5289","1382.3846","1311.1593","1465.8287","1361.1673","1360.3412","1361.9934"
"5302","1385.4695666666667","1329.1403","1481.7103","1345.4066","1324.653","1366.1602"
"5315","1373.3709999999999","1287.3416","1493.7078","1339.537","1339.4485","1339.6255"
"5328","1376.2587999999998","1316.7396","1471.801","1356.33905","1346.7814","1365.8967"
"5341","1375.3621","1286.8939","1488.538","1350.2991","1338.2826","1362.3156"
"5354","1384.8224","1328.676","1465.496","1369.8496","1341.8076","1397.8916"
"5367","1373.4903333333332","1331.7059","1448.0463","1361.8696","1350.833","1372.9062"
"5380","1380.4078666666665","1324.4872","1485.3933","1352.50965","1344.322","1360.6973"
"5393","1368.1755333333333","1309.6182","1465.5686","1364.4399","1361.3818","1367.498"
"5406","1396.1712","1310.9954","1502.486","1340.24165","1338.4303","1342.053"
"5419","1406.0734999999997","1351.0817","1502.4949","1367.2086","1363.0554","1371.3618"
"5432","1385.4884","1332.7301","1462.7043","1371.6487","1359.4823","1383.8151"
"5445","1415.6915999999999","1379.7012","1480.8845","1365.1718999999998","1344.6814","1385.6624"
"5458","1380.7792333333334","1305.1814","1521.9426","1368.33595","1367.3156","1369.3563"
"5471","1408.1512333333333","1328.275","1522.6167","1391.30795","1369.2747","1413.3412"
"5484","1413.2922666666666","1371.9552","1493.0787","1372.64195","1344.8699","1400.414"
"5497","1393.0123333333333","1320.7136","1508.0669","1391.87615","1385.2396","1398.5127"
"5510","1432.5933666666667","1376.9031","1540.999","1384.7108","1371.275","1398.1466"
"5523","1428.7649666666666","1376.131","1506.7343","1360.0065","1345.4941","1374.5189"
"5536","1406.6257666666668","1321.841","1510.288","1385.5454","1362.121","1408.9698"
"5549","1438.231","1366.5006","1560.3412","1383.79185","1360.9231","1406.6606"
"5562","1434.5442333333333","1366.289","1534.6907","1394.6462000000001","1384.1195","1405.1729"
"5575","1423.8431333333335","1328.7059","1548.794","1404.65435","1390.2174","1419.0913"
"5588","1429.9623000000001","1344.8944","1549.2659","1399.5468","1379.7352","1419.3584"
"5601","1408.2772666666667","1332.4828","1494.5565","1394.0230000000001","1378.8021","1409.2439"
"5614","1417.9670333333333","1371.2416","1510.6348","1436.5839","1423.828","1449.3398"
"5627","1414.1740333333335","1347.5736","1524.9274","1393.8323","1393.0892","1394.5754"
"5640","1423.5712333333333","1350.9164","1521.4258","1387.76575","1383.397","1392.1345"
"5653","1430.4646666666667","1357.4336","1559.7626","1393.59285","1384.2769","1402.9088"
"5666","1434.9215666666666","1369.5717","1528.6742","1395.6179499999998","1374.4512","1416.7847"
"5679","1427.0643","1356.5679","1539.7288","1417.49365","1395.7986","1439.1887"
"5692","1435.869","1374.8868","1551.7931","1388.6879","1379.9681","1397.4077"
"5705","1441.7423333333336","1371.3046","1576.7089","1433.0467","1417.9235","1448.1699"
"5718","1458.0245333333332","1388.1459","1597.0083","1437.39205","1434.6974","1440.0867"
"5731","1449.6908999999998","1369.3359","1560.5825","1410.6475","1384.1224","1437.1726"
"5744","1443.0605333333333","1368.3132","1567.4291","1437.38715","1416.0571","1458.7172"
"5757","1452.3391","1353.8496","1595.2723","1436.48135","1434.183","1438.7797"
"5770","1450.6210666666666","1372.872","1571.0155","1430.0594999999998","1398.2313","1461.8877"
"5783","1463.9195","1362.3651","1614.2496","1414.30975","1382.2955","1446.324"
"5796","1439.9274999999998","1367.2446","1537.9316","1421.6741","1376.1019","1467.2463"
"5809","1454.5581666666665","1381.1909","1570.2721","1421.1689999999999","1406.9866","1435.3514"
"5822","1459.4997666666668","1402.8021","1540.4772","1416.6394","1404.816","1428.4628"
"5835","1451.1692","1370.7236","1562.4298","1419.677","1417.9396","1421.4144"
"5848","1443.2113666666664","1371.2178","1550.8175","1424.6958","1404.0768","1445.3148"
"5861","1454.1165","1383.5333","1550.2672","1471.45355","1470.5211","1472.386"
"5874","1463.3072999999997","1419.8613","1539.5999","1426.6021999999998","1418.37","1434.8344"
"5887","1481.4706666666668","1360.947","1638.8853","1453.1497","1423.7201","1482.5793"
"5900","1447.3202666666666","1358.4774","1592.9749","1454.37205","1449.6384","1459.1057"
"5913","1461.6457333333335","1399.5793","1576.8053","1447.45095","1438.1882","1456.7137"
"5926","1480.1179666666667","1393.045","1583.7137","1437.3976499999999","1425.5685","1449.2268"
"5939","1466.3796000000002","1413.9287","1568.9874","1435.27765","1408.1309","1462.4244"
"5952","1485.5181333333333","1395.8962","1648.7773","1459.2051999999999","1431.3412","1487.0692"
"5965","1468.951","1390.4956","1585.5657","1424.45725","1412.9865","1435.928"
"5978","1496.5648333333331","1407.0403","1631.4456","1446.308","1418.069","1474.547"
"5991","1466.2026333333336","1354.7233","1600.5443","1474.7712999999999","1474.0958","1475.4468"
"6004","1492.5838666666666","1392.2626","1654.2737","1432.15535","1412.9312","1451.3795"
"6017","1496.3578666666665","1444.0511","1583.8843","1455.3008","1451.1869","1459.4147"
"6030","1498.918166666667","1414.4679","1657.8014","1446.45755","1423.8854","1469.0297"
"6043","1494.3610333333334","1425.0444","1608.1799","1472.0907000000002","1461.2378","1482.9436"
"6056","1510.2072666666666","1403.5264","1662.3738","1451.26315","1426.9216","1475.6047"
"6069","1486.4444999999998","1418.9504","1614.137","1479.47305","1473.3151","1485.631"
"6082","1517.5131000000001","1407.8832","1672.8707","1429.28685","1423.386","1435.1877"
"6095","1495.3296333333335","1390.1536","1645.0511","1486.98765","1483.1848","1490.7905"
"6108","1510.9481666666668","1414.0918","1669.5203","1487.1727999999998","1470.263","1504.0826"
"6121","1512.0633666666665","1425.2874","1641.8904","1469.37325","1464.7994","1473.9471"
"6134","1477.5869333333333","1367.5569","1653.4199","1509.4942","1462.2603","1556.7281"
"6147","1492.1315000000002","1395.6295","1639.0284","1467.2776","1458.2982","1476.257"
"6160","1494.2479999999998","1405.6466","1638.6073","1484.2309","1442.2217","1526.2401"
"6173","1494.973","1371.6597","1632.4805","1503.0175","1489.4543","1516.5807"
"6186","1514.0463666666667","1439.3926","1651.9681","1470.6117","1453.874","1487.3494"
"6199","1509.8122666666666","1414.6738","1648.7944","1461.8351","1428.0183","1495.6519"
"6212","1527.6676666666665","1415.5853","1690.5326","1465.75835","1465.4072","1466.1095"
"6225","1531.7578333333333","1453.4873","1646.3126","1494.65875","1442.5509","1546.7666"
"6238","1550.9784","1466.6697","1673.1272","1519.23695","1516.968","1521.5059"
"6251","1552.7926666666665","1438.8997","1764.6979","1507.23085","1487.3275","1527.1342"
"6264","1525.1093333333336","1432.4664","1682.1506","1474.31295","1462.3848","1486.2411"
"6277","1527.0352333333333","1443.2938","1693.1914","1522.1086","1519.5144","1524.7028"
"6290","1539.7514","1446.5382","1720.1509","1505.1397","1484.6653","1525.6141"
"6303","1525.9663333333335","1425.2905","1714.7971","1515.53395","1498.7856","1532.2823"
"6316","1542.7736333333332","1478.4388","1668.7961","1502.54545","1502.0391","1503.0518"
"6329","1553.3731","1478.0332","1681.6078","1523.7898","1501.5457","1546.0339"
"6359","1521.3077666666668","1411.1508","1681.3549","1497.6801500000001","1469.9883","1525.372"
"6362","1543.2025","1455.3136","1717.488","1520.2326","1509.5442","1530.921"
"6375","1530.0789666666667","1447.8661","1679.5994","1510.6595499999999","1471.4224","1549.8967"
"6388","1545.2854","1445.4443","1724.1216","1533.2811","1513.2548","1553.3074"
"6401","1562.4014666666665","1464.8047","1729.2155","1492.24365","1469.4128","1515.0745"
"6414","1561.8931666666667","1435.5511","1777.4585","1536.4937","1510.2244","1562.763"
"6427","1583.8526333333332","1471.2627","1759.2194","1514.438","1512.1211","1516.7549"
"6440","1549.7311666666667","1470.344","1706.0652","1508.49545","1485.0392","1531.9517"
"6453","1569.1609666666666","1473.9479","1712.7727","1506.5813","1478.1155","1535.0471"
"6466","1578.3395333333335","1461.5896","1784.2559","1514.5435","1505.4344","1523.6526"
"6479","1543.2905333333335","1422.8625","1740.5261","1551.3191000000002","1515.959","1586.6792"
"6492","1562.6127","1445.8667","1755.3971","1517.6325000000002","1508.9845","1526.2805"
"6505","1581.5683000000001","1486.6351","1735.202","1565.4706999999999","1510.5726","1620.3688"
"6518","1569.9591666666668","1434.1895","1750.2329","1527.27475","1490.5162","1564.0333"
"6531","1574.1639666666667","1463.465","1764.3849","1502.8315499999999","1462.2318","1543.4313"
"6544","1599.0226333333333","1461.286","1768.4255","1524.0363","1516.8823","1531.1903"
"6557","1567.9789666666666","1487.097","1723.2545","1541.4883","1516.9006","1566.076"
"6570","1557.6458666666667","1453.0392","1742.0505","1528.57925","1504.7563","1552.4022"
"6583","1574.1229333333333","1467.088","1704.2087","1515.01295","1502.3859","1527.64"
"6596","1559.3059999999998","1455.5297","1746.1128","1558.34605","1553.857","1562.8351"
"6609","1586.8574333333333","1508.0278","1736.4678","1538.81255","1526.7856","1550.8395"
"6622","1612.4197333333334","1502.1414","1794.3834","1548.3474","1537.8795","1558.8153"
"6635","1621.7276000000002","1513.1556","1807.1979","1583.7492","1572.8114","1594.687"
"6648","1607.1189000000002","1489.0182","1797.0571","1541.01285","1523.8517","1558.174"
"6661","1610.9268999999997","1500.1747","1790.5745","1530.0672","1521.9948","1538.1396"
"6674","1599.1834","1491.6565","1793.239","1579.4747","1548.4175","1610.5319"
"6687","1617.3196666666665","1502.6222","1821.1082","1559.83045","1551.9846","1567.6763"
"6700","1622.6222333333335","1531.3524","1779.8014","1581.36995","1562.3112","1600.4287"
"6713","1628.9561999999999","1508.0702","1841.8619","1547.2331","1529.9792","1564.487"
"6726","1625.3991333333336","1487.4724","1858.3339","1571.5153500000001","1560.4545","1582.5762"
"6739","1626.3801333333333","1516.3704","1832.5284","1609.64855","1562.5447","1656.7524"
"6752","1606.9698","1439.9534","1821.8268","1558.82665","1525.1854","1592.4679"
"6765","1620.2387999999999","1523.9495","1794.2015","1616.731","1583.8242","1649.6378"
"6778","1629.4971999999998","1529.1088","1825.428","1552.3084","1551.759","1552.8578"
"6791","1641.1982666666665","1531.4067","1825.7035","1559.04335","1549.4532","1568.6335"
"6804","1609.7274666666665","1461.6768","1838.2644","1605.849","1604.2667","1607.4313"
"6817","1629.9769333333334","1531.3414","1821.0385","1600.1958","1590.5905","1609.8011"
"6830","1650.4246000000003","1540.074","1819.6119","1597.7077","1551.1333","1644.2821"
"6843","1630.2694666666666","1515.979","1849.535","1600.7874499999998","1547.6843","1653.8906"
"6856","1620.8645","1509.2117","1776.54","1606.4621000000002","1595.2661","1617.6581"
"6869","1660.560066666667","1529.4836","1843.727","1599.723","1560.863","1638.583"
"6882","1643.4658666666667","1537.2914","1845.302","1641.3723","1630.8182","1651.9264"
"6895","1640.8434","1513.7113","1870.3235","1608.46865","1565.6013","1651.336"
"6908","1661.7483666666667","1531.5924","1862.0569","1602.69615","1596.7963","1608.596"
"6921","1652.5466666666669","1554.0149","1808.1666","1596.18185","1592.6595","1599.7042"
"6934","1636.397866666667","1507.7057","1874.4711","1593.1765500000001","1582.3009","1604.0522"
"6947","1608.4491333333333","1455.7567","1815.7999","1582.47085","1563.2574","1601.6843"
"6960","1663.9148999999998","1529.9377","1906.662","1612.6273","1589.5933","1635.6613"
"6973","1670.1647333333333","1532.5238","1879.4794","1648.93165","1633.958","1663.9053"
"6986","1680.7156333333332","1557.584","1873.6918","1608.6072","1587.1238","1630.0906"
"6999","1672.4929999999997","1546.8766","1884.6559","1600.9555","1584.5149","1617.3961"
"7012","1666.8342","1543.3677","1854.7075","1652.8515499999999","1636.6611","1669.042"
"7025","1668.0519666666667","1576.2133","1850.197","1612.3242","1573.2732","1651.3752"
"7038","1683.6122333333333","1570.3749","1899.1056","1619.2746","1591.1685","1647.3807"
"7051","1689.0546000000002","1571.7188","1922.1238","1610.71175","1600.0284","1621.3951"
"7064","1676.5766","1553.2356","1852.8251","1634.7762","1614.755","1654.7974"
"7077","1694.3183333333334","1588.3906","1867.0718","1622.6810500000001","1599.4954","1645.8667"
"7090","1691.4009333333333","1599.5503","1843.4379","1657.1379000000002","1651.1421","1663.1337"
"7103","1672.4519333333335","1546.3818","1913.0297","1652.28415","1624.0043","1680.564"
"7116","1693.6695333333334","1580.441","1909.1185","1649.61845","1644.8584","1654.3785"
"7129","1708.1981666666668","1604.237","1894.1418","1679.47565","1671.9943","1686.957"
"7142","1669.7864333333334","1507.6292","1903.1904","1634.60075","1617.8938","1651.3077"
"7155","1699.5082666666667","1572.6111","1927.3806","1624.79045","1596.0173","1653.5636"
"7168","1733.7736333333332","1629.9276","1909.3553","1667.3596499999999","1655.2189","1679.5004"
"7181","1696.5739666666668","1551.8431","1895.271","1669.69645","1657.6462","1681.7467"
"7194","1703.4107333333334","1535.9722","1947.189","1665.7127500000001","1659.2777","1672.1478"
"7207","1698.8086","1571.7928","1881.0602","1726.94895","1694.5421","1759.3558"
"7220","1704.0359666666666","1556.5681","1936.8604","1655.9014","1655.8644","1655.9384"
"7233","1714.6915333333334","1583.2017","1906.258","1662.95595","1640.7622","1685.1497"
"7246","1731.9489333333333","1600.9384","1958.5334","1705.8980999999999","1678.9376","1732.8586"
"7259","1751.9033333333334","1641.2811","1940.7032","1660.2943","1639.9816","1680.607"
"7272","1713.9620666666667","1559.4415","1938.0342","1689.496","1687.5997","1691.3923"
"7285","1686.2616666666665","1529.4973","1923.1897","1666.4766","1653.3105","1679.6427"
"7298","1728.9943","1585.1151","1983.8193","1738.19695","1685.1311","1791.2628"
"7311","1743.5541666666666","1562.8074","1969.6501","1726.94445","1671.3486","1782.5403"
"7324","1724.0977333333333","1615.4205","1916.5999","1714.89145","1683.3027","1746.4802"
"7337","1730.4950000000001","1591.4546","1948.048","1674.84795","1667.4725","1682.2234"
"7350","1758.2944","1640.0524","1946.1603","1710.4773","1685.8309","1735.1237"
"7363","1739.5933333333332","1628.3933","1936.9493","1695.67075","1666.8427","1724.4988"
"7376","1678.0366000000001","1513.0576","1901.9209","1737.14535","1728.444","1745.8467"
"7389","1754.1675666666667","1644.8068","1938.0269","1664.1722","1648.38","1679.9644"
"7402","1737.3472000000002","1580.7825","1948.3442","1683.0898000000002","1653.9634","1712.2162"
"7415","1762.1897999999999","1655.1716","1958.1179","1726.34135","1716.3636","1736.3191"
"7428","1747.5675666666666","1626.4631","1944.7798","1710.4477","1705.5221","1715.3733"
"7441","1746.7670333333335","1591.3019","1976.721","1722.9448","1680.3961","1765.4935"
"7454","1738.2288333333333","1616.188","1978.3109","1721.0138","1713.792","1728.2356"
"7467","1742.4406","1621.7163","1927.4744","1731.63785","1731.1704","1732.1053"
"7480","1745.884366666667","1580.0896","1934.9204","1721.4574","1683.2222","1759.6926"
"7493","1737.0772666666664","1608.5978","1941.3883","1749.77425","1748.2264","1751.3221"
"7506","1778.8332333333335","1630.6061","1981.6564","1760.7006000000001","1729.1422","1792.259"
"7519","1742.5282","1617.7908","1961.4377","1696.06665","1655.792","1736.3413"
"7532","1747.3564999999999","1621.6395","1955.5247","1739.32215","1696.3064","1782.3379"
"7545","1750.7247666666665","1609.6565","1995.3052","1747.0747999999999","1708.2988","1785.8508"
"7558","1770.1554333333333","1632.128","1975.5175","1747.0806499999999","1712.5481","1781.6132"
"7571","1762.7890666666665","1601.4261","1965.0208","1744.60815","1726.0873","1763.129"
"7584","1795.6876666666667","1657.0048","2003.459","1743.6249","1715.1176","1772.1322"
"7597","1791.0041","1664.3359","2011.6469","1767.47985","1718.1417","1816.818"
"7610","1770.6189333333332","1591.625","2011.9838","1711.6619","1707.8804","1715.4434"
"7623","1790.1322666666667","1623.2932","2039.7389","1742.87805","1722.2063","1763.5498"
"7636","1824.5876","1711.0555","2041.8258","1764.12775","1752.1045","1776.151"
"7649","1805.786366666667","1708.1683","1996.1791","1731.2217999999998","1707.369","1755.0746"
"7662","1796.8925666666667","1645.673","2025.8221","1793.9003","1776.852","1810.9486"
"7675","1787.6505","1601.4126","1975.5454","1704.9029500000001","1686.6538","1723.1521"
"7688","1839.2276666666667","1722.0776","2020.701","1782.2835","1754.6747","1809.8923"
"7701","1801.7447","1662.6517","2034.7207","1727.8487","1711.7854","1743.912"
"7714","1809.3446333333334","1640.2911","2049.5962","1758.21445","1725.1555","1791.2734"
"7727","1802.3471333333334","1665.2131","2068.1082","1768.1395499999999","1758.2236","1778.0555"
"7740","1803.5702666666668","1629.3447","2049.4133","1828.43","1761.207","1895.653"
"7753","1795.1598000000001","1627.9988","2033.7489","1804.84915","1770.787","1838.9113"
"7766","1808.9082333333336","1634.3994","2064.2793","1777.92915","1730.5214","1825.3369"
"7779","1790.1863666666668","1628.7689","2011.9519","1736.2134","1714.9541","1757.4727"
"7792","1803.9913666666664","1662.3712","2032.4904","1802.5804","1787.2306","1817.9302"
"7805","1802.6924333333334","1684.8577","2021.2546","1756.38195","1724.9978","1787.7661"
"7818","1818.7975","1667.9467","2035.9694","1817.5304999999998","1811.3083","1823.7527"
"7831","1818.1897666666666","1642.6534","2062.9573","1786.5949999999998","1781.8264","1791.3636"
"7844","1855.4920333333332","1689.6033","2085.2134","1802.80745","1731.5857","1874.0292"
"7857","1896.7880000000002","1798.6166","2087.2786","1819.0653499999999","1777.8608","1860.2699"
"7870","1805.5135666666667","1647.5305","2031.5405","1845.0654","1788.2095","1901.9213"
"7883","1849.6701333333333","1746.2761","2048.7993","1780.9675000000002","1761.7026","1800.2324"
"7896","1832.9053333333334","1696.456","2061.768","1860.6273","1848.6796","1872.575"
"7909","1855.7250000000001","1716.3035","2046.5121","1848.5919","1821.3303","1875.8535"
"7922","1850.5379999999998","1718.0049","2073.4133","1897.4162500000002","1848.2405","1946.592"
"7935","1833.2794666666668","1690.4427","2027.0273","1791.9110500000002","1741.3016","1842.5205"
"7948","1859.9243333333334","1693.9183","2081.9583","1818.3745","1793.3187","1843.4303"
"7961","1861.8533333333332","1710.1815","2084.1587","1813.5149000000001","1767.244","1859.7858"
"7974","1887.7347333333335","1795.6287","2061.9387","1803.8897","1800.8334","1806.946"
"7987","1900.7115999999999","1763.647","2098.2617","1822.9989500000001","1782.1495","1863.8484"
"8000","1875.4706333333334","1746.0956","2052.95","1898.0390000000002","1834.4471","1961.6309"
"8013","1895.5865999999999","1746.6694","2103.5396","1933.5538999999999","1865.1469","2001.9609"
"8026","1880.3536666666666","1738.8156","2088.2234","1868.48315","1838.0892","1898.8771"
"8039","1872.8862666666666","1758.1688","2102.079","1923.57655","1907.8141","1939.339"
"8052","1875.2228666666667","1733.7312","2101.016","1885.5720000000001","1817.8619","1953.2821"
"8065","1855.5850333333335","1734.988","2094.2903","1816.2163500000001","1777.1364","1855.2963"
"8078","1909.3938","1812.7588","2085.6064","1830.90065","1819.8289","1841.9724"
"8091","1882.4144999999999","1745.7966","2112.6846","1852.28735","1819.7124","1884.8623"
"8104","1881.1262","1758.8226","2071.2378","1824.5502999999999","1790.3577","1858.7429"
"8117","1907.4807333333335","1783.5802","2074.875","1845.8952","1784.374","1907.4164"
"8130","1903.3460000000002","1789.0872","2114.603","1885.91195","1814.6171","1957.2068"
"8143","1892.1887333333334","1750.9958","2068.978","1821.594","1810.0134","1833.1746"
"8156","1888.326","1719.3478","2104.1682","1858.01045","1814.4635","1901.5574"
"8169","1882.6373333333333","1741.8732","2080.7512","1931.962","1915.3882","1948.5358"
"8182","1880.3987","1709.9165","2143.2202","1949.414","1947.7727","1951.0553"
"8195","1875.1530666666667","1699.5382","2133.367","1930.3493","1885.2677","1975.4309"
"8208","1895.1604333333332","1749.8218","2135.6257","1874.23855","1827.0099","1921.4672"
"8221","1868.4456333333335","1738.1273","2103.2095","1889.4312","1843.4889","1935.3735"
"8234","1917.8296333333335","1772.4955","2155.2175","1927.91335","1924.7561","1931.0706"
"8247","1874.5874666666666","1720.456","2174.0986","1897.127","1883.4553","1910.7987"
"8260","1938.6792333333333","1813.0988","2166.6562","1910.22215","1824.0775","1996.3668"
"8273","1939.9953666666668","1759.7748","2152.1726","1964.0791","1918.9615","2009.1967"
"8286","1926.2495000000001","1786.3585","2143.7815","1921.60945","1905.3937","1937.8252"
"8299","1924.7427666666665","1726.6965","2176.585","1879.4816500000002","1868.9688","1889.9945"
"8312","1944.4252999999999","1791.5642","2142.609","1967.8695","1912.9597","2022.7793"
"8325","1909.4195333333334","1773.367","2141.3752","1972.49945","1971.0525","1973.9464"
"8338","1968.2643333333333","1833.3132","2124.3547","1878.12545","1854.5693","1901.6816"
"8351","1942.6581333333334","1779.4336","2130.745","1917.1297","1856.1917","1978.0677"
"8364","1919.2644666666667","1791.4099","2134.4675","1987.37445","1972.2836","2002.4653"
"8377","1980.6173666666666","1858.4861","2186.0066","1907.0283","1885.7118","1928.3448"
"8390","1972.7737333333334","1858.1956","2161.5615","1917.5804","1806.8468","2028.314"
"8403","1955.2263666666665","1840.261","2119.2354","1988.13875","1970.458","2005.8195"
"8416","1971.1470666666667","1862.3025","2124.064","2057.8738","2033.722","2082.0256"
"8429","1961.9324","1828.4766","2131.9631","1985.5926","1926.455","2044.7302"
"8442","1983.6984","1834.4939","2166.3403","1971.7966999999999","1952.0746","1991.5188"
"8455","1964.3769","1848.5594","2144.6333","1994.0824","1957.5662","2030.5986"
"8468","2029.6041666666667","1910.6361","2187.9907","1995.80635","1993.7834","1997.8293"
"8481","1942.8651","1795.9115","2160.8","1963.1305499999999","1876.0907","2050.1704"
"8494","1998.5008999999998","1883.5919","2197.976","2096.05725","2069.9407","2122.1738"
"8507","1985.0211333333334","1787.625","2183.783","1963.6168","1926.1626","2001.071"
